0.0 0.7071067811865475 -0.7071067811865476 0.0 0.0 0.7853981633974483 0.0 
1.7655971534850942e-7 0.7071067811863946 -0.7071067811867005 -8.660258318600723e-7 -8.66024975786819e-7 0.785398163397232 -1.2247448713913243e-6 
1.0001765597153485e-3 0.7071035971562918 -0.7071099652041555 -4.905867164109578e-3 -4.905841116013324e-3 0.7853936605076209 -6.937925460056223e-3 
2.0001765597153485e-3 0.7070956800632976 -0.7071178821365345 -9.810927579227559e-3 -9.810671735501821e-3 0.7853824641609055 -1.3874565934174816e-2 
3.0001765597153485e-3 0.7070833998761178 -0.7071301617267052 -1.4716136970977229e-2 -1.4715222295760524e-2 0.7853650977757906 -2.0811113729905482e-2 
4.000176559715348e-3 0.7070662592076674 -0.7071473007635964 -1.962158611639964e-2 -1.9619321675971836e-2 0.7853408583636576 -2.774751203768086e-2 
5.000176559715348e-3 0.7070441821495466 -0.7071693746541223 -2.4526987890633286e-2 -2.4523175416463986e-2 0.7853096389283917 -3.4683703192300595e-2 
6.000176559715348e-3 0.7070172015935902 -0.7071963492259252 -2.9432900971883474e-2 -2.9426159476396378e-2 0.7852714868914273 -4.1619641050901164e-2 
7.000176559715348e-3 0.7069853155362492 -0.7072282257642464 -3.4339276741702146e-2 -3.432828217514946e-2 0.7852263999271292 -4.855529716634086e-2 
8.000176559715348e-3 0.7069485227888315 -0.7072650041176364 -3.924606981632749e-2 -3.922951383546914e-2 0.7851743773018479 -5.549061854928711e-2 
9.000176559715349e-3 0.706906822706985 -0.7073066817353916 -4.415309881941865e-2 -4.412985019927657e-2 0.7851154203627437 -6.242547404330953e-2 
1.000017655971535e-2 0.7068602154186726 -0.7073532591926093 -4.9060400356295546e-2 -4.902929532347439e-2 0.7850495287938195 -6.935989237479248e-2 
1.100017655971535e-2 0.7068087005511433 -0.7074047359265185 -5.396820947590377e-2 -5.392759527445333e-2 0.7849767027290783 -7.629386040434266e-2 
1.2000176559715352e-2 0.7067522754772836 -0.7074611079707633 -5.887818278020594e-2 -5.882296035298997e-2 0.7848969431129628 -8.322728552680224e-2 
1.3000176559715353e-2 0.7066909411309709 -0.7075223764933768 -6.378921574623947e-2 -6.37165241293361e-2 0.7848102497804746 -9.016018754451378e-2 
1.4000176559715354e-2 0.7066246955878592 -0.7075885375748131 -6.870036003714781e-2 -6.860906086953011e-2 0.784716624139183 -9.709244363399974e-2 
1.5000176559715354e-2 0.706553538694449 -0.7076595906470539 -7.361213463618296e-2 -7.350002978028555e-2 0.7846160664812067 -0.10402403865622668 
1.6000176559715355e-2 0.7064774695179054 -0.7077355335359022 -7.852471827108277e-2 -7.83891592435745e-2 0.7845085776819614 -0.11095490733671647 
1.7000176559715356e-2 0.706396486305564 -0.70781636316077 -8.34387380743534e-2 -8.327573860277292e-2 0.7843941586756229 -0.11788499226607657 
1.8000176559715357e-2 0.7063105887217619 -0.7079020788525664 -8.835420113421502e-2 -8.815974041926371e-2 0.7842728096968223 -0.12481427924859007 
1.9000176559715358e-2 0.7062197746571184 -0.7079926762451275 -9.327077108193833e-2 -9.3041368982622e-2 0.7841445323333366 -0.13174267577392307 
2.000017655971536e-2 0.706124043836748 -0.708088154789976 -9.818854391135162e-2 -9.79205172371944e-2 0.7840093267769103 -0.1386701743245641 
2.100017655971536e-2 0.706023394423188 -0.7081885107510497 -0.10310755919467758 -0.10279704298508903 0.7838671943619531 -0.14559670352172785 
2.200017655971536e-2 0.7059178250314958 -0.7082937413606684 -0.10802800812971815 -0.10767068914068066 0.7837181360585654 -0.15252221800504243 
2.300017655971536e-2 0.705807334869209 -0.7084038450345462 -0.11294997675253542 -0.11254133021452575 0.7835621524225643 -0.1594466905482515 
2.4000176559715362e-2 0.7056919208446782 -0.7085188168139946 -0.11787483894206846 -0.11740749893359338 0.7833992447575849 -0.16637006221811937 
2.5000176559715363e-2 0.7055715818554764 -0.7086386545918953 -0.12280216008422534 -0.12226958597407485 0.7832294137669672 -0.17329230153460273 
2.6000176559715364e-2 0.7054463169504377 -0.7087633553597963 -0.1277281658649082 -0.12713129423843444 0.7830526608941091 -0.1802133468944379 
2.7000176559715365e-2 0.7053161241033179 -0.7088929151003559 -0.13265731210200732 -0.13198807023993286 0.7828689875321104 -0.1871331422891397 
2.8000176559715366e-2 0.7051810016078971 -0.7090273301959413 -0.13758796348227906 -0.13684147782922934 0.7826783950170445 -0.19405163624540547 
2.9000176559715367e-2 0.7050409476404127 -0.7091665968950726 -0.14252021860514455 -0.14169134712004233 0.782480884694776 -0.20096877972001317 
3.0000176559715368e-2 0.704895960283696 -0.7093107113155008 -0.14745462484500857 -0.14653705832848737 0.7822764579354912 -0.20788452464031626 
3.100017655971537e-2 0.7047460375522098 -0.7094596694031237 -0.1523911296374456 -0.15137859300788614 0.7820651161800216 -0.21479882271897432 
3.200017655971537e-2 0.7045911774422147 -0.7096134670339316 -0.1573294788182326 -0.15621613663907935 0.7818468609047647 -0.2217116257720111 
3.300017655971537e-2 0.704431377832593 -0.7097720999258753 -0.16226990365692387 -0.1610493833878409 0.781621693611566 -0.2286228854029542 
3.400017655971537e-2 0.7042666365480986 -0.7099355637085262 -0.1672127433410026 -0.16587791784882547 0.7813896158248237 -0.23553255314724172 
3.500017655971537e-2 0.7040969513542487 -0.7101038537297394 -0.17215781691737725 -0.1707018538580473 0.7811506292216019 -0.24244058050504616 
3.600017655971537e-2 0.7039223200308808 -0.7102769654377161 -0.17710515139933602 -0.17552109324912182 0.7809047354196303 -0.24934691900021402 
